Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2019-12-19 00:00:00+05:30,ICICIBANK.NS,519.2890498658803,523.1556845499149,515.90574451735,522.1890258789062,12082790,,
2019-12-20 00:00:00+05:30,ICICIBANK.NS,522.9140162284066,531.1789360077485,521.2706846991417,527.8922729492188,27691592,,
2019-12-23 00:00:00+05:30,ICICIBANK.NS,528.7622854819426,530.550580397676,519.6756705043088,523.2523193359375,11521942,,
2019-12-24 00:00:00+05:30,ICICIBANK.NS,523.9289763261188,525.8139724505714,521.3189862307353,523.0589599609375,6715007,,
2019-12-26 00:00:00+05:30,ICICIBANK.NS,523.058977768482,524.3156812276752,519.7240525887903,520.787353515625,7831074,,
2019-12-27 00:00:00+05:30,ICICIBANK.NS,522.9623192913967,532.1455762844989,520.4006503195725,531.082275390625,11247684,,
2019-12-30 00:00:00+05:30,ICICIBANK.NS,531.2755506123224,533.7888984086194,524.5089403148575,525.81396484375,13180302,,
2019-12-31 00:00:00+05:30,ICICIBANK.NS,525.6689650587083,525.6689650587083,520.0623566568637,520.932373046875,12491978,,
2020-01-01 00:00:00+05:30,ICICIBANK.NS,521.8990634917575,524.4123525490692,517.8390850913445,518.8540649414062,7642793,,
2020-01-02 00:00:00+05:30,ICICIBANK.NS,518.1290770549125,523.8323871374864,517.9840546459686,522.57568359375,10264223,,
2020-01-03 00:00:00+05:30,ICICIBANK.NS,520.0623359435864,522.768968271142,518.3706833638443,520.8839721679688,9594690,,
2020-01-06 00:00:00+05:30,ICICIBANK.NS,519.3373814258309,519.3373814258309,506.33581023970703,508.1724853515625,12534334,,
2020-01-07 00:00:00+05:30,ICICIBANK.NS,513.5857173897119,517.742337691159,504.2574970271863,505.4658203125,16101835,,
2020-01-08 00:00:00+05:30,ICICIBANK.NS,498.79582832636953,509.76737963232256,497.8291697443417,508.4140930175781,16094310,,
2020-01-09 00:00:00+05:30,ICICIBANK.NS,513.0057210172788,529.1489311288385,512.6190339846042,528.0855712890625,18934019,,
2020-01-10 00:00:00+05:30,ICICIBANK.NS,526.7322907434575,528.2789208916589,520.5456521503355,522.2373046875,12335407,,
2020-01-13 00:00:00+05:30,ICICIBANK.NS,521.4157081174193,527.8439528471704,520.0623623847545,520.642333984375,7901800,,
2020-01-14 00:00:00+05:30,ICICIBANK.NS,518.3223724892118,520.9806837385502,516.3407340851917,519.6756591796875,13939440,,
2020-01-15 00:00:00+05:30,ICICIBANK.NS,517.2590412606168,519.0473952366679,512.9574572915647,517.7423706054688,12353176,,
2020-01-16 00:00:00+05:30,ICICIBANK.NS,516.0990213463691,521.9956148773286,515.4223485640896,519.2406616210938,11249232,,
2020-01-17 00:00:00+05:30,ICICIBANK.NS,516.678994189242,520.0622991090967,512.909002249913,514.3106689453125,18312609,,
2020-01-20 00:00:00+05:30,ICICIBANK.NS,515.229039155849,525.8622838663824,513.295721935752,517.017333984375,19159996,,
2020-01-21 00:00:00+05:30,ICICIBANK.NS,515.1807914317952,522.2373884905886,512.5224798753877,513.3441162109375,13477994,,
