date,Pt_plus,Pt_minus,Dt
2021-01-01,0.5832338477625687,0.4167661522374313,0.16646769552513738
2021-01-02,0.4452532670603043,0.5547467329396957,-0.10949346587939135
2021-01-04,0.9399424883154063,0.06005751168459376,0.8798849766308126
2021-01-05,0.6657004019554208,0.33429959804457926,0.3314008039108414
2021-01-06,0.6768673517204233,0.3231326482795767,0.3537347034408466
2021-01-07,0.06587163213025324,0.9341283678697467,-0.8682567357394935
2021-01-08,0.6373192372137356,0.3626807627862644,0.27463847442747125
2021-01-10,0.8999210655658049,0.10007893443419517,0.7998421311316096
2021-01-11,0.5114786283181219,0.48852137168187815,0.022957256636243633
2021-01-12,0.7425863241895585,0.2574136758104415,0.485172648379117
2021-01-13,0.43581884911418906,0.5641811508858109,-0.1283623017716218
2021-01-14,0.6659319163106547,0.3340680836893453,0.3318638326213094
2021-01-15,0.3177387990304782,0.6822612009695218,-0.36452240193904356
2021-01-16,0.7328449972028839,0.26715500279711607,0.4656899944057679
2021-01-17,0.49669959961103616,0.5033004003889638,-0.0066008007779276845
2021-01-18,0.7395259130910706,0.26047408690892937,0.47905182618214115
2021-01-19,0.7476949035673692,0.2523050964326308,0.49538980713473846
2021-01-20,0.5309058933162285,0.4690941066837715,0.06181178663245701
2021-01-21,0.32404071230201487,0.6759592876979852,-0.35191857539597027
2021-01-22,0.3581063459072111,0.6418936540927889,-0.28378730818557785
2021-01-25,0.1955828451082016,0.8044171548917984,-0.6088343097835969
2021-01-26,0.051392730711760204,0.9486072692882398,-0.8972145385764796
2021-01-27,0.12480581276850988,0.8751941872314901,-0.7503883744629802
2021-01-28,0.2507620750944894,0.7492379249055107,-0.4984758498110213
2021-01-29,0.6438325767967913,0.35616742320320877,0.2876651535935825
2021-01-30,0.9525977504457522,0.04740224955424781,0.9051955008915045
2021-02-01,0.4374437780972426,0.5625562219027574,-0.1251124438055148
2021-02-02,0.8004565944065856,0.19954340559341446,0.6009131888131711
2021-02-03,0.6531523673881184,0.3468476326118815,0.306304734776237
2021-02-04,0.1812506997364225,0.8187493002635775,-0.637498600527155
2021-02-05,0.9355511586399539,0.06444884136004612,0.8711023172799077
2021-02-07,0.7941573228599293,0.20584267714007062,0.5883146457198587
2021-02-08,0.6048768739033816,0.39512312609661837,0.2097537478067633
2021-02-09,0.9102513764886561,0.08974862351134397,0.8205027529773121
2021-02-10,0.256220333652236,0.743779666347764,-0.48755933269552804
2021-02-11,0.9072463371776482,0.09275366282235176,0.8144926743552965
2021-02-12,0.7452517008657648,0.2547482991342352,0.49050340173152973
2021-02-14,0.9818796915551232,0.018120308444876797,0.9637593831102464
2021-02-15,0.8234135551747046,0.17658644482529537,0.6468271103494092
2021-02-16,0.844575655648958,0.155424344351042,0.6891513112979158
2021-02-17,0.3053547826707849,0.6946452173292151,-0.3892904346584301
2021-02-18,0.2404151024462401,0.7595848975537599,-0.5191697951075198
2021-02-19,0.18747525296959044,0.8125247470304096,-0.625049494060819
2021-02-21,0.30767659932411595,0.692323400675884,-0.3846468013517681
2021-02-22,0.27460196141224325,0.7253980385877568,-0.4507960771755135
2021-02-23,0.7809537195697536,0.2190462804302464,0.5619074391395072
2021-02-24,0.9362069555379935,0.06379304446200645,0.8724139110759871
2021-02-25,0.9489151233152411,0.05108487668475885,0.8978302466304824
2021-02-26,0.41647975559290845,0.5835202444070915,-0.16704048881418299
2021-02-28,0.06307577557800516,0.9369242244219949,-0.8738484488439897
2021-03-01,0.44446131309020903,0.555538686909791,-0.111077373819582
2021-03-02,0.6775133638801851,0.32248663611981493,0.3550267277603702
2021-03-03,0.20315723302477076,0.7968427669752293,-0.5936855339504585
2021-03-04,0.3916827807623918,0.6083172192376082,-0.21663443847521635
2021-03-05,0.3821261967354394,0.6178738032645607,-0.23574760652912125
2021-03-06,0.23475640761896782,0.7652435923810321,-0.5304871847620644
2021-03-07,0.4709102219167759,0.5290897780832241,-0.05817955616644825
2021-03-08,0.9705475558338359,0.029452444166164223,0.9410951116676717
2021-03-09,0.7739855987064282,0.22601440129357173,0.5479711974128566
2021-03-10,0.7140177498663577,0.28598225013364226,0.42803549973271554
2021-03-11,0.01400427696470466,0.9859957230352954,-0.9719914460705907
2021-03-12,0.8769680482124942,0.12303195178750584,0.7539360964249884
2021-03-14,0.7980673022163092,0.2019326977836908,0.5961346044326183
2021-03-15,0.23718688429711174,0.7628131157028883,-0.5256262314057765
2021-03-16,0.5486236176917034,0.4513763823082965,0.09724723538340696
2021-03-17,0.4196143044241435,0.5803856955758566,-0.16077139115171304
2021-03-18,0.5955919179696778,0.4044080820303222,0.19118383593935562
2021-03-19,0.6093247806847211,0.390675219315279,0.21864956136944208
2021-03-20,0.9382495165220007,0.06175048347799926,0.8764990330440015
2021-03-21,0.972828530058443,0.027171469941556937,0.9456570601168861
2021-03-22,0.3192225418791557,0.6807774581208443,-0.36155491624168856
2021-03-23,0.799805810564427,0.20019418943557302,0.5996116211288539
2021-03-24,0.31714355773757075,0.6828564422624293,-0.3657128845248585
2021-03-25,0.2612815773814152,0.7387184226185848,-0.4774368452371695
2021-03-26,0.4501529712449482,0.5498470287550519,-0.09969405751010357
2021-03-27,0.023556064056140337,0.9764439359438597,-0.9528878718877194
2021-03-28,0.9704955271671067,0.02950447283289326,0.9409910543342135
2021-03-29,0.9710960978716582,0.02890390212834177,0.9421921957433164
2021-03-30,0.46640599737269717,0.5335940026273028,-0.06718800525460575
2021-03-31,0.1664518488416543,0.8335481511583458,-0.6670963023166914
2021-04-01,0.6763692721418365,0.3236307278581635,0.352738544283673
