Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2022-05-17 00:00:00+05:30,LICI.NS,853.7744706869466,899.7431883713546,842.0252807233647,856.95654296875,48792877,131.43505260256902,47.714729563961576
2022-05-18 00:00:00+05:30,LICI.NS,867.0412940256715,872.3773966755252,855.8305961120094,858.0335693359375,8919761,131.60024069569593,47.7746976244954
2022-05-19 00:00:00+05:30,LICI.NS,848.879042812514,848.879042812514,820.4851647945637,823.2755737304688,7372427,126.26925977461178,45.839397201028326
2022-05-20 00:00:00+05:30,LICI.NS,830.814598304494,838.8921665498716,807.7568245377648,808.8828125,7078291,124.06178105828222,45.03801851336303
2022-05-23 00:00:00+05:30,LICI.NS,808.8828310465876,834.8779029531222,786.853098963173,799.7771606445312,12444648,122.66520868781154,44.53102230760196
2022-05-24 00:00:00+05:30,LICI.NS,800.9032845976507,817.2542560272743,799.7772964184451,805.8966674804688,4287864,123.60378335590012,44.871752086885785
2022-05-25 00:00:00+05:30,LICI.NS,814.121075581882,823.8631256601035,797.2316124985538,803.1551513671875,4013031,123.18330542441527,44.71910642356278
2022-05-26 00:00:00+05:30,LICI.NS,803.1550855607223,807.5610320910245,784.2584823937663,794.6859130859375,2796468,121.88434249784318,44.247545272045514
2022-05-27 00:00:00+05:30,LICI.NS,801.4416767288318,807.4142179915813,797.3294479392858,804.4279174804688,2215807,123.37851495099214,44.78997313365639
2022-05-30 00:00:00+05:30,LICI.NS,812.5545120769226,823.8141537373527,808.0506195570641,820.2404174804688,3133717,125.80374501234184,45.67040186416864
2022-05-31 00:00:00+05:30,LICI.NS,793.0703226873766,804.8195126531155,793.0703226873766,794.3431396484375,4373090,121.83176988472968,44.22845989133839
2022-06-01 00:00:00+05:30,LICI.NS,794.4411353581692,800.364673719682,791.6017237008452,793.4620361328125,1670031,121.69663130871358,44.179400675546354
2022-06-02 00:00:00+05:30,LICI.NS,793.0214010505172,796.79090902898,787.1957489169612,788.8602294921875,1565763,120.99083274420055,43.92317536148037
2022-06-03 00:00:00+05:30,LICI.NS,791.7486274743296,793.8047119827056,783.2793951109029,783.524169921875,2052785,120.17241869967408,43.626067367587694
2022-06-06 00:00:00+05:30,LICI.NS,783.5241800827287,784.9438859566732,758.8998098758071,761.102783203125,3033514,116.73355570600077,42.37766053469515
2022-06-07 00:00:00+05:30,LICI.NS,756.7458172927339,756.7458172927339,736.0867877244,737.26171875,3774512,113.07695072852762,41.05020705734967
2022-06-08 00:00:00+05:30,LICI.NS,737.1638043406336,737.1638043406336,720.7148901346777,722.6241455078125,4103499,110.83192415763996,40.23519741134813
2022-06-09 00:00:00+05:30,LICI.NS,714.6445311669049,720.6170123930035,705.0493111834417,706.6159057617188,3729113,108.3766726628403,39.3438700312761
2022-06-10 00:00:00+05:30,LICI.NS,698.0977145572328,704.7066340148224,693.251161669773,694.86669921875,3464178,106.57464711944019,38.68968258456292
2022-06-13 00:00:00+05:30,LICI.NS,676.459766320363,676.459766320363,653.059267899627,654.2831420898438,7781730,100.35017516715395,36.430019047318694
2022-06-14 00:00:00+05:30,LICI.NS,650.2197798278542,669.7038785611272,649.1427945702154,660.2066040039062,5348769,101.25868159569114,36.75983318507273
