Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2020-01-13 00:00:00+05:30,RELIANCE.BO,747.7777647192624,753.3365522397999,743.7416134076187,746.061767578125,457820,,
2020-01-14 00:00:00+05:30,RELIANCE.BO,745.57828297196,749.469457255154,736.0316710527151,739.1011352539062,594756,,
2020-01-15 00:00:00+05:30,RELIANCE.BO,743.6689387043631,744.6114919175666,734.2431705504891,736.6600341796875,453546,,
2020-01-16 00:00:00+05:30,RELIANCE.BO,739.1011603259417,745.8441868903926,738.8352816992646,743.2822875976562,775492,,
2020-01-17 00:00:00+05:30,RELIANCE.BO,749.7837155748745,766.0492217717309,749.7837155748745,764.043212890625,1234874,,
2020-01-20 00:00:00+05:30,RELIANCE.BO,777.2876231627971,777.9884900922252,738.1102357072556,740.527099609375,1302672,,
2020-01-21 00:00:00+05:30,RELIANCE.BO,739.4152703095863,747.2700774783556,736.1766964944942,741.4696044921875,644382,,
2020-01-22 00:00:00+05:30,RELIANCE.BO,744.660000702558,747.6326962583443,739.9954413184461,741.058837890625,398218,,
2020-01-23 00:00:00+05:30,RELIANCE.BO,743.6206294528911,745.1432653735901,735.2099320387325,738.1101684570312,393250,,
2020-01-24 00:00:00+05:30,RELIANCE.BO,738.5936119769935,742.678088388685,734.0740882597722,735.54833984375,640652,,
2020-01-27 00:00:00+05:30,RELIANCE.BO,732.3339862581187,736.8293179072119,727.4760660025586,728.2494506835938,381234,,
2020-01-28 00:00:00+05:30,RELIANCE.BO,728.4669534713446,730.110373677845,707.7543831623024,711.2105102539062,759576,,
2020-01-29 00:00:00+05:30,RELIANCE.BO,713.4582483548928,722.3764528571415,708.1411475880203,715.2467041015625,716770,,
2020-01-30 00:00:00+05:30,RELIANCE.BO,717.3010375971397,717.3010375971397,696.0568267980935,697.2652587890625,595176,,
2020-01-31 00:00:00+05:30,RELIANCE.BO,701.3738928973702,702.9448544079949,680.3229850528129,682.3773193359375,978428,,
2020-02-03 00:00:00+05:30,RELIANCE.BO,663.1875004789532,676.2385664504778,659.0788315619918,669.8822021484375,942420,,
2020-02-04 00:00:00+05:30,RELIANCE.BO,675.7551213926931,692.1172775881258,675.7067959175776,689.217041015625,1526058,,
2020-02-05 00:00:00+05:30,RELIANCE.BO,693.1565262451373,702.0022712073546,691.3196861856778,699.9479370117188,787656,,
2020-02-06 00:00:00+05:30,RELIANCE.BO,702.3406835686152,708.8420241742718,696.1534880808953,704.58837890625,674512,,
2020-02-07 00:00:00+05:30,RELIANCE.BO,702.2439803916367,702.2439803916367,690.4979985364333,693.0357055664062,391988,,
2020-02-10 00:00:00+05:30,RELIANCE.BO,691.2230735873064,698.7636771344384,682.0631830325142,694.48583984375,437314,,
2020-02-11 00:00:00+05:30,RELIANCE.BO,698.8361861400864,708.4553161180341,698.4978488013782,702.1472778320312,701466,,
2020-02-12 00:00:00+05:30,RELIANCE.BO,704.7333178234952,712.4914745097258,703.7907645089285,710.5579833984375,572624,,
2020-02-13 00:00:00+05:30,RELIANCE.BO,715.2466786399916,715.2466786399916,707.029341383712,712.46728515625,2405196,,
2020-02-14 00:00:00+05:30,RELIANCE.BO,714.3523754857612,725.5424659590396,702.4856103965027,718.6060791015625,1428950,,
2020-02-17 00:00:00+05:30,RELIANCE.BO,720.225459751518,727.9594244199906,712.8056991987955,714.6183471679688,1035614,,
2020-02-18 00:00:00+05:30,RELIANCE.BO,714.9083109226913,714.9083109226913,704.7574829785557,708.6727905273438,741564,,
2020-02-19 00:00:00+05:30,RELIANCE.BO,713.2407118269531,728.2010754028069,713.2407118269531,727.0892944335938,582292,,
2020-02-20 00:00:00+05:30,RELIANCE.BO,724.4307287363382,728.9019267473686,717.0592941776123,718.0502319335938,3023986,,
2020-02-24 00:00:00+05:30,RELIANCE.BO,713.9415067456976,713.9415067456976,695.8633552341867,698.4010620117188,800816,,
2020-02-25 00:00:00+05:30,RELIANCE.BO,700.8905301779902,701.5672638702897,681.5556190006663,684.6008911132812,616686,,
2020-02-26 00:00:00+05:30,RELIANCE.BO,682.5706730542313,683.9724658808043,670.5588715852621,672.5648803710938,536584,,
2020-02-27 00:00:00+05:30,RELIANCE.BO,671.8881131108515,673.7974118444853,662.0272973475567,669.8579711914062,692796,,
2020-02-28 00:00:00+05:30,RELIANCE.BO,656.8069779486354,656.8069779486354,640.4689538629996,642.2332763671875,782068,,
2020-03-02 00:00:00+05:30,RELIANCE.BO,656.6135911151395,661.6164875486608,630.0764138956562,635.5626831054688,713922,,
2020-03-03 00:00:00+05:30,RELIANCE.BO,642.8857756586359,654.1725178888431,638.9221425988661,649.4838256835938,903718,,
2020-03-04 00:00:00+05:30,RELIANCE.BO,652.6740191737395,654.0032941618733,632.2998470999772,647.30859375,3382632,,
2020-03-05 00:00:00+05:30,RELIANCE.BO,652.5532730108357,656.5894240465128,631.2848700386306,633.9434204101562,849180,,
2020-03-06 00:00:00+05:30,RELIANCE.BO,616.7836370713891,622.7532788109169,600.1556024526978,613.9075927734375,5165912,,
2020-03-09 00:00:00+05:30,RELIANCE.BO,601.7990936431652,601.7990936431652,529.2689865059135,538.06640625,3356308,,
2020-03-11 00:00:00+05:30,RELIANCE.BO,538.0664097551808,569.606482940739,536.5437737313367,557.4496459960938,12107058,,
2020-03-12 00:00:00+05:30,RELIANCE.BO,525.4261781607972,532.0483612198844,507.29970007337323,513.1484985351562,2085464,,
2020-03-13 00:00:00+05:30,RELIANCE.BO,485.7896503808838,550.9966510738989,454.29790154266146,535.0453491210938,4340816,,
2020-03-16 00:00:00+05:30,RELIANCE.BO,515.1062009162325,521.873419653728,486.0554799200594,490.74420166015625,1802300,,
2020-03-17 00:00:00+05:30,RELIANCE.BO,503.28770992276844,511.8917689232876,485.3062662879894,487.6748046875,1929552,,
2020-03-18 00:00:00+05:30,RELIANCE.BO,494.4903198624033,500.33911829624253,464.61789001759615,468.315673828125,2009348,,
2020-03-19 00:00:00+05:30,RELIANCE.BO,447.1198348556739,467.663178619313,430.68515984476267,443.3011779785156,3133548,,
2020-03-20 00:00:00+05:30,RELIANCE.BO,453.8870554378333,499.66243561622406,449.56086301314525,493.1369323730469,3558754,,
2020-03-23 00:00:00+05:30,RELIANCE.BO,444.7029728199673,460.1709023093574,423.2895638336396,427.2290344238281,2495152,,
2020-03-24 00:00:00+05:30,RELIANCE.BO,455.82050997459834,469.0649353210824,433.00530993746554,455.86883544921875,2051048,,
2020-03-25 00:00:00+05:30,RELIANCE.BO,459.6875421107298,556.8454768786128,459.6875421107298,522.6468505859375,235217600,,
2020-03-26 00:00:00+05:30,RELIANCE.BO,526.8763175302396,539.9998999927509,504.2303151328998,519.5048828125,1843836,,
2020-03-27 00:00:00+05:30,RELIANCE.BO,531.710052132215,535.4319988949542,506.2121382686019,515.03369140625,174958740,,
2020-03-30 00:00:00+05:30,RELIANCE.BO,506.5504914142887,519.1423761894125,493.0402455430175,499.0098876953125,2954592,,
2020-03-31 00:00:00+05:30,RELIANCE.BO,517.6922491465667,545.7278704822351,506.96139699613536,537.72802734375,4238798,,
2020-04-01 00:00:00+05:30,RELIANCE.BO,539.5406786141465,543.7701904797557,505.00371675373066,522.3568115234375,1650822,,
2020-04-03 00:00:00+05:30,RELIANCE.BO,546.2112818470274,546.9846665512034,510.92506629407785,521.1725463867188,2946812,,
2020-04-07 00:00:00+05:30,RELIANCE.BO,534.6103475027242,586.6695774503033,532.1934833639234,583.1409912109375,2493958,,
2020-04-08 00:00:00+05:30,RELIANCE.BO,567.9630137149012,594.0409514658372,561.6066498879774,576.2528686523438,2144752,,
2020-04-09 00:00:00+05:30,RELIANCE.BO,585.4610211282973,595.877726957976,576.7845043136118,589.3280029296875,1249560,,
2020-04-13 00:00:00+05:30,RELIANCE.BO,583.9143137744377,587.2979232085611,570.3798760379441,574.85107421875,891838,,
2020-04-15 00:00:00+05:30,RELIANCE.BO,580.5307127746861,597.4245679497477,552.3500559045858,555.9028930664062,1668310,,
2020-04-16 00:00:00+05:30,RELIANCE.BO,554.2351384654118,573.9325764327587,554.2351384654118,564.9176635742188,1184128,,
2020-04-17 00:00:00+05:30,RELIANCE.BO,589.7147667157253,594.5001688368883,576.5186667763764,592.1558227539062,1118628,,
2020-04-20 00:00:00+05:30,RELIANCE.BO,592.8566857494418,607.5995548202595,581.159088646257,601.533203125,1592778,,
2020-04-21 00:00:00+05:30,RELIANCE.BO,583.962656525175,605.4486124707141,562.8634224143044,597.4729614257812,2294518,,
2020-04-22 00:00:00+05:30,RELIANCE.BO,638.0520878111176,669.3262839675511,628.3846319351917,659.0062866210938,5259100,,
2020-04-23 00:00:00+05:30,RELIANCE.BO,662.0757061317373,669.8821887185527,654.607619911052,662.94580078125,2930426,,
2020-04-24 00:00:00+05:30,RELIANCE.BO,654.9217919064096,722.6423066332924,651.586507920855,685.1083984375,4904136,,
2020-04-27 00:00:00+05:30,RELIANCE.BO,696.0567953381995,712.7573483007571,687.8152659300991,691.3681030273438,2305534,,
2020-04-28 00:00:00+05:30,RELIANCE.BO,701.5672353702968,703.1865223145236,672.8306893970935,690.3046264648438,2603096,,
2020-04-29 00:00:00+05:30,RELIANCE.BO,698.9569731662706,702.3647745421907,686.6309684527574,689.3861694335938,1285934,,
2020-04-30 00:00:00+05:30,RELIANCE.BO,702.8239810305712,722.4005774760582,696.0567625062052,709.1320190429688,2554254,,
2020-05-04 00:00:00+05:30,RELIANCE.BO,697.0235002781322,708.0927479712976,686.2684566712054,693.833251953125,1957714,,
2020-05-05 00:00:00+05:30,RELIANCE.BO,701.3980453550142,714.8116390310703,699.4403621352429,706.2075805664062,1313120,,
2020-05-06 00:00:00+05:30,RELIANCE.BO,706.6909582116409,717.325158677206,698.9569942366845,706.5217895507812,1380266,,
2020-05-07 00:00:00+05:30,RELIANCE.BO,700.8905078902492,731.6813293588282,698.4253185946246,728.5635986328125,1983646,,
2020-05-08 00:00:00+05:30,RELIANCE.BO,749.2278787231718,763.5840280229689,743.234043892292,754.9317016601562,2864732,,
2020-05-11 00:00:00+05:30,RELIANCE.BO,764.6957883168008,780.5745733843584,759.8620601984898,762.1580810546875,2132702,,
2020-05-12 00:00:00+05:30,RELIANCE.BO,762.7622635204674,762.7622635204674,703.3074102802789,715.5125732421875,5731294,,
2020-05-13 00:00:00+05:30,RELIANCE.BO,741.8564274415428,741.8564274415428,702.8240726502709,723.319091796875,2979114,,
2020-05-14 00:00:00+05:30,RELIANCE.BO,711.5247202914891,723.3190277278486,691.2472561109116,693.857421875,1591910,,
2020-05-15 00:00:00+05:30,RELIANCE.BO,698.8120097700573,709.1078736647174,684.2383675463522,705.1925659179688,1907814,,
2020-05-18 00:00:00+05:30,RELIANCE.BO,711.4280448074162,716.358423308977,690.2562945244393,696.3709716796875,2616038,,
2020-05-19 00:00:00+05:30,RELIANCE.BO,706.6426633053757,706.6426633053757,678.6553681592536,680.661376953125,1428670,,
2020-05-20 00:00:00+05:30,RELIANCE.BO,680.2505904231436,698.8845771551184,673.6525396558687,693.4708251953125,1815744,,
2020-05-21 00:00:00+05:30,RELIANCE.BO,695.0900558537038,706.1351120472261,688.9753784013245,696.0809936523438,1117646,,
2020-05-22 00:00:00+05:30,RELIANCE.BO,703.210743858824,704.9991995424153,689.6763060205055,691.9964599609375,1158588,,
2020-05-26 00:00:00+05:30,RELIANCE.BO,695.7667833726081,700.4071502064229,684.6008840834539,688.1777954101562,937442,,
2020-05-27 00:00:00+05:30,RELIANCE.BO,693.1566055146643,702.8723871381484,682.6190547156706,699.416259765625,1255066,,
2020-05-28 00:00:00+05:30,RELIANCE.BO,703.3073869509892,715.0049844925926,701.1564017064869,711.8389282226562,1283694,,
2020-05-29 00:00:00+05:30,RELIANCE.BO,710.8964045955207,711.2831264655811,702.3407290210597,708.2378540039062,1180480,,
2020-06-01 00:00:00+05:30,RELIANCE.BO,715.391746603074,744.0073928650094,713.2890867165169,734.9441528320312,2033958,,
2020-06-02 00:00:00+05:30,RELIANCE.BO,735.2099335642188,744.3940155745541,735.2099335642188,742.5088500976562,837100,,
2020-06-03 00:00:00+05:30,RELIANCE.BO,746.8109934115506,753.5782127693251,741.1313628791327,745.578369140625,889056,,
2020-06-04 00:00:00+05:30,RELIANCE.BO,744.3940546784156,768.079320054547,744.3940546784156,763.7047729492188,1421436,,
2020-06-05 00:00:00+05:30,RELIANCE.BO,774.3149073064798,781.9521622140697,760.9738297037727,764.01904296875,1316812,,
2020-06-08 00:00:00+05:30,RELIANCE.BO,784.9973075412946,784.9973075412946,756.5025089270011,758.9193725585938,2223880,,
2020-06-09 00:00:00+05:30,RELIANCE.BO,763.7290142260241,764.8649284903933,741.0346851586469,742.9923095703125,1009268,,
2020-06-10 00:00:00+05:30,RELIANCE.BO,744.9257690179335,763.2456089243027,744.6840826313203,759.8619995117188,843222,,
2020-06-11 00:00:00+05:30,RELIANCE.BO,758.4118496331936,758.4118496331936,740.0194927750855,743.1856079101562,661820,,
2020-06-12 00:00:00+05:30,RELIANCE.BO,722.6422774471878,770.0128080089432,722.6422774471878,767.982666015625,1544478,,
2020-06-15 00:00:00+05:30,RELIANCE.BO,762.2788681927849,786.3024715716901,754.8107824014529,780.6470336914062,2250800,,
2020-06-16 00:00:00+05:30,RELIANCE.BO,793.456477367749,796.5258829478826,766.2184309905473,781.8555297851562,2535406,,
2020-06-17 00:00:00+05:30,RELIANCE.BO,777.2634227278837,790.2902954207948,774.3631860759141,780.8403930664062,1781676,,
2020-06-18 00:00:00+05:30,RELIANCE.BO,776.0792048448167,804.815693543632,776.0792048448167,800.586181640625,2027974,,
2020-06-19 00:00:00+05:30,RELIANCE.BO,809.5043504626008,864.5605205045603,802.6888062391439,850.494384765625,5858510,,
2020-06-22 00:00:00+05:30,RELIANCE.BO,858.0108681527793,872.0528118679443,838.5792471880037,844.5488891601562,4073664,,
2020-06-23 00:00:00+05:30,RELIANCE.BO,847.8357736513219,852.7420186921865,829.3709588535743,831.42529296875,2707058,,
2020-06-24 00:00:00+05:30,RELIANCE.BO,840.9719446738177,856.5365238182161,827.8241703044812,834.9539184570312,2717448,,
2020-06-25 00:00:00+05:30,RELIANCE.BO,835.7515099358039,845.4189652271376,828.4284007515257,830.4102172851562,1309314,,
2020-06-26 00:00:00+05:30,RELIANCE.BO,836.404122583009,846.6274692251603,830.0477583866476,842.325439453125,2770356,,
2020-06-29 00:00:00+05:30,RELIANCE.BO,835.2681743363669,840.53694950567,828.9843281174012,832.923828125,1340214,,
2020-06-30 00:00:00+05:30,RELIANCE.BO,839.2801339094317,841.40692681642,819.8001883782124,823.3529663085938,1985890,,
2020-07-01 00:00:00+05:30,RELIANCE.BO,830.4343981478522,845.2497849799296,825.9632001368699,840.0535278320312,938276,,
2020-07-02 00:00:00+05:30,RELIANCE.BO,852.2776091900212,860.4594980183126,844.6801749638466,857.4156494140625,1631550,,
2020-07-03 00:00:00+05:30,RELIANCE.BO,867.399482434938,873.1219178742546,861.2874105898984,870.5407104492188,1714566,,
2020-07-06 00:00:00+05:30,RELIANCE.BO,877.1884682379633,904.8753029422611,872.7322620411904,901.6610107421875,1898842,,
2020-07-07 00:00:00+05:30,RELIANCE.BO,910.7195201675194,910.7195201675194,879.7453280561339,888.2924194335938,1435434,,
2020-07-08 00:00:00+05:30,RELIANCE.BO,889.290844043874,893.5766068313826,871.8069650666685,875.3378295898438,1167296,,
2020-07-09 00:00:00+05:30,RELIANCE.BO,880.2809901109398,893.3817260031773,870.2971669865833,888.6089477539062,1410480,,
2020-07-10 00:00:00+05:30,RELIANCE.BO,891.1901761485219,917.7325358141252,888.6089687679465,914.859130859375,2280558,,
2020-07-13 00:00:00+05:30,RELIANCE.BO,929.4696367854519,948.2197447321325,925.3786922525059,942.03466796875,3145520,,
2020-07-14 00:00:00+05:30,RELIANCE.BO,942.2294422727427,945.2976655856238,919.3884488663849,933.4388427734375,2267106,,
2020-07-15 00:00:00+05:30,RELIANCE.BO,944.1774605370127,963.5607121892724,875.7274289348353,898.8363037109375,5678048,,
2020-07-16 00:00:00+05:30,RELIANCE.BO,900.9791951942802,909.74547925563,882.5943494545052,897.6187744140625,3294500,,
2020-07-17 00:00:00+05:30,RELIANCE.BO,898.5441196672913,935.0216137053359,895.2323885627047,930.8576049804688,1978960,,
2020-07-20 00:00:00+05:30,RELIANCE.BO,935.0946319364721,940.5491846577216,925.1351239938804,934.7293701171875,1512614,,
2020-07-21 00:00:00+05:30,RELIANCE.BO,945.6872935645313,962.7328463724705,942.375562381778,960.3220825195312,2068846,,
2020-07-22 00:00:00+05:30,RELIANCE.BO,964.3156866862562,978.9017865414693,954.5509958314824,976.0283813476562,2935892,,
2020-07-23 00:00:00+05:30,RELIANCE.BO,976.0283237636812,1012.4570688464852,969.6971185526147,1003.5690307617188,2758098,,
2020-07-24 00:00:00+05:30,RELIANCE.BO,1003.2525385813748,1053.3177861314261,1001.2557262599843,1045.2332763671875,5778544,,
2020-07-27 00:00:00+05:30,RELIANCE.BO,1066.321016312808,1070.8015375658895,1036.393921366032,1049.9329833984375,4626580,,
2020-07-28 00:00:00+05:30,RELIANCE.BO,1053.8047966343702,1068.2203927664314,1048.1553658756438,1060.4525146484375,2178804,,
2020-07-29 00:00:00+05:30,RELIANCE.BO,1061.6944920684734,1064.2269505630627,1008.6097674650497,1020.712158203125,3050440,,
2020-07-30 00:00:00+05:30,RELIANCE.BO,1022.7331617465727,1041.7267776075805,1009.242848107412,1026.94580078125,2407642,,
2020-07-31 00:00:00+05:30,RELIANCE.BO,1034.9085585881407,1037.270632740819,999.9895500619642,1006.6372680664062,2566472,,
2020-08-03 00:00:00+05:30,RELIANCE.BO,1002.7655228258635,1002.7655228258635,975.9796540762654,978.1468505859375,1429454,,
2020-08-04 00:00:00+05:30,RELIANCE.BO,982.3594929226406,1055.3631683749265,974.6403048963184,1047.6439208984375,4106394,,
2020-08-05 00:00:00+05:30,RELIANCE.BO,1056.8242172495206,1068.9996114574644,1031.4993972969976,1035.7120361328125,3587676,,
2020-08-06 00:00:00+05:30,RELIANCE.BO,1051.9540982924054,1055.631091258634,1026.1178870519616,1039.5595703125,2497264,,
2020-08-07 00:00:00+05:30,RELIANCE.BO,1034.6893332903824,1050.4929705649445,1032.5221369874562,1045.4766845703125,1921552,,
2020-08-10 00:00:00+05:30,RELIANCE.BO,1050.249521100379,1054.3647806281244,1026.7510099048802,1032.2786865234375,1651252,,
2020-08-11 00:00:00+05:30,RELIANCE.BO,1041.0936000604493,1051.9540756399474,1023.2931496763821,1039.3160400390625,1394734,,
2020-08-12 00:00:00+05:30,RELIANCE.BO,1034.4215003471168,1044.6000824278747,1025.9474734693788,1036.1748046875,1405374,,
2020-08-13 00:00:00+05:30,RELIANCE.BO,1039.048180960851,1041.7267677877946,1027.603309973,1033.5936279296875,916406,,
2020-08-14 00:00:00+05:30,RELIANCE.BO,1033.5934806880507,1050.249394440971,1017.960228601349,1029.5999755859375,2024690,,
2020-08-17 00:00:00+05:30,RELIANCE.BO,1024.2672751861992,1026.2884621812095,1008.1227482989418,1018.5692138671875,1847598,,
2020-08-18 00:00:00+05:30,RELIANCE.BO,1017.7167926549912,1038.755849350589,1014.4294363306688,1031.8646240234375,1284800,,
2020-08-19 00:00:00+05:30,RELIANCE.BO,1043.16348793661,1049.0320522130423,1033.1310336149832,1038.902099609375,1517536,,
2020-08-20 00:00:00+05:30,RELIANCE.BO,1031.5237849325538,1034.3727558731023,1016.7915577543178,1020.95556640625,988400,,
2020-08-21 00:00:00+05:30,RELIANCE.BO,1032.3760046993925,1032.3760046993925,1011.5560815064965,1013.8450317382812,874398,,
2020-08-24 00:00:00+05:30,RELIANCE.BO,1022.1487416356041,1024.9977126050337,1008.1956682148983,1020.8094482421875,1121572,,
2020-08-25 00:00:00+05:30,RELIANCE.BO,1025.168220893794,1028.2364440998144,1012.1649232972038,1013.9668579101562,963768,,
2020-08-26 00:00:00+05:30,RELIANCE.BO,1016.5966627426382,1045.6958547712818,997.0430272910555,1040.6796875,1714930,,
2020-08-27 00:00:00+05:30,RELIANCE.BO,1045.257694629519,1046.3534802150361,1024.5595224586373,1028.4312744140625,794382,,
2020-08-28 00:00:00+05:30,RELIANCE.BO,1032.4733881422626,1038.268827996703,1025.7525470242895,1030.33056640625,927108,,
2020-08-31 00:00:00+05:30,RELIANCE.BO,1057.7984109453178,1057.7984109453178,1003.861406335652,1012.2868041992188,1541794,,
2020-09-01 00:00:00+05:30,RELIANCE.BO,1020.2980435302532,1033.3257154464509,1004.9326721256614,1016.6697998046875,1084774,,
2020-09-02 00:00:00+05:30,RELIANCE.BO,1020.2980870184772,1040.7527503381793,1015.671436981878,1036.661865234375,3959546,,
2020-09-03 00:00:00+05:30,RELIANCE.BO,1036.369638736819,1040.7527810059128,1024.2916229263587,1028.650390625,549996,,
2020-09-04 00:00:00+05:30,RELIANCE.BO,1005.9798712533185,1021.2721196188049,1005.9798712533185,1011.7265625,922036,,
2020-09-07 00:00:00+05:30,RELIANCE.BO,1013.0902101489623,1025.1682253728527,996.1177219657211,1014.16162109375,1250716,,
2020-09-08 00:00:00+05:30,RELIANCE.BO,1019.7136668730275,1032.4734565656104,1013.4310919527796,1026.1666259765625,963264,,
2020-09-09 00:00:00+05:30,RELIANCE.BO,1015.4279125736516,1055.4605863540417,1015.4279125736516,1052.5628662109375,1701352,,
2020-09-10 00:00:00+05:30,RELIANCE.BO,1064.1294495425811,1141.5162072603955,1059.8193124499755,1127.27099609375,4899404,,
2020-09-11 00:00:00+05:30,RELIANCE.BO,1127.2709670339775,1138.1558166921282,1113.3423878147428,1129.3165283203125,2661270,,
2020-09-14 00:00:00+05:30,RELIANCE.BO,1129.7550342105435,1149.3574224536621,1111.345811036935,1121.281005859375,1239952,,
2020-09-15 00:00:00+05:30,RELIANCE.BO,1127.4414616502554,1133.0421427772437,1114.389415765556,1128.853759765625,1018282,,
2020-09-16 00:00:00+05:30,RELIANCE.BO,1131.6787073369446,1153.6431697412474,1125.858891707088,1131.7518310546875,1306328,,
2020-09-17 00:00:00+05:30,RELIANCE.BO,1129.3896371023657,1136.8896328416583,1116.7272263370955,1119.81982421875,843732,,
2020-09-18 00:00:00+05:30,RELIANCE.BO,1127.8311053754528,1129.6817890182283,1108.9592449333502,1122.8148193359375,1036778,,
2020-09-21 00:00:00+05:30,RELIANCE.BO,1122.571363082372,1137.9367345870592,1094.8114638651507,1098.2935791015625,1002018,,
2020-09-22 00:00:00+05:30,RELIANCE.BO,1113.8051879954112,1113.8051879954112,1072.092330285849,1076.864990234375,1386664,,
2020-09-23 00:00:00+05:30,RELIANCE.BO,1107.9608930977154,1108.691416763494,1074.4298092783379,1085.8260498046875,1548288,,
2020-09-24 00:00:00+05:30,RELIANCE.BO,1076.304846994456,1084.0970992803886,1059.5758078079607,1062.25439453125,878162,,
2020-09-25 00:00:00+05:30,RELIANCE.BO,1069.4866071948356,1077.571116357625,1056.1424229529925,1072.2625732421875,826170,,
2020-09-28 00:00:00+05:30,RELIANCE.BO,1085.558183754619,1090.2822130846546,1074.965590440728,1079.105224609375,1032906,,
2020-09-29 00:00:00+05:30,RELIANCE.BO,1082.1492280617117,1102.6038939386656,1079.7871536086357,1093.277587890625,650574,,
2020-09-30 00:00:00+05:30,RELIANCE.BO,1102.9933231732534,1104.3326165207152,1083.6588211736002,1087.8714599609375,3121380,,
2020-10-01 00:00:00+05:30,RELIANCE.BO,1102.6037629727648,1102.6037629727648,1078.1799683451432,1083.634521484375,570360,,
2020-10-05 00:00:00+05:30,RELIANCE.BO,1093.8375392381695,1095.2985867082116,1074.1133983926015,1076.864990234375,786158,,
2020-10-06 00:00:00+05:30,RELIANCE.BO,1085.0712093331833,1087.9933041518543,1072.1409159804955,1076.3779296875,519542,,
2020-10-07 00:00:00+05:30,RELIANCE.BO,1087.6279489893552,1124.7141516544723,1081.6620059130676,1099.267578125,1750242,,
2020-10-08 00:00:00+05:30,RELIANCE.BO,1101.5322486319667,1104.5517225060178,1082.343756715606,1090.3795166015625,838116,,
2020-10-09 00:00:00+05:30,RELIANCE.BO,1089.4540993864514,1097.075847380817,1079.811164936808,1087.846923828125,610044,,
2020-10-12 00:00:00+05:30,RELIANCE.BO,1087.7497250334402,1098.147559309251,1084.5111177149206,1089.259521484375,524484,,
2020-10-13 00:00:00+05:30,RELIANCE.BO,1087.116568863712,1113.2936662808804,1085.1685058001087,1110.5177001953125,819140,,
2020-10-14 00:00:00+05:30,RELIANCE.BO,1112.7823021626637,1122.1817304460571,1105.306681320168,1113.9755859375,613630,,
2020-10-15 00:00:00+05:30,RELIANCE.BO,1115.7531706290051,1116.0940579006353,1069.0484041065035,1074.1376953125,3029716,,
2020-10-16 00:00:00+05:30,RELIANCE.BO,1078.6426754334252,1087.0193238623306,1058.309764693617,1059.5029296875,880218,,
2020-10-19 00:00:00+05:30,RELIANCE.BO,1067.5385573980118,1085.2658836924804,1050.0059898495042,1059.64892578125,704452,,
2020-10-20 00:00:00+05:30,RELIANCE.BO,1063.4962715685879,1068.366429078084,1048.1552754136753,1049.762451171875,728276,,
2020-10-21 00:00:00+05:30,RELIANCE.BO,1057.360027487309,1067.051594132208,1022.1243875787183,1034.0562744140625,1069114,,
2020-10-22 00:00:00+05:30,RELIANCE.BO,1033.9345437011814,1038.8290762726756,1018.5935459967127,1026.1910400390625,603932,,
2020-10-23 00:00:00+05:30,RELIANCE.BO,1027.1162850362389,1039.6813160016713,1020.614576781351,1028.84521484375,1237080,,
2020-10-26 00:00:00+05:30,RELIANCE.BO,1023.2201765918874,1025.6552555461756,983.0169992765218,988.0089111328125,1121710,,
