Date,Symbol,Opening Price,Highest Price,Lowest Price,Closing Price,Volume of Trade,P/E Ratio,P/B Ratio
2019-12-19 00:00:00+05:30,HINDUNILVR.NS,1791.5095116845112,1823.5024085073483,1789.793973190434,1809.314208984375,2035095,,
2019-12-20 00:00:00+05:30,HINDUNILVR.NS,1808.2941096094798,1817.4747023443206,1791.092087030574,1801.8955078125,2169685,,
2019-12-23 00:00:00+05:30,HINDUNILVR.NS,1807.5987085763468,1819.4221706947762,1803.101178959434,1808.6651611328125,807062,,
2019-12-24 00:00:00+05:30,HINDUNILVR.NS,1810.1487154301099,1822.0185883520737,1799.3917067692978,1804.9556884765625,790621,,
2019-12-26 00:00:00+05:30,HINDUNILVR.NS,1809.03593454882,1812.2351786979627,1797.629726957145,1803.6109619140625,862164,,
2019-12-27 00:00:00+05:30,HINDUNILVR.NS,1805.419303169418,1812.4205787023886,1793.4567201931739,1808.2012939453125,937907,,
2019-12-30 00:00:00+05:30,HINDUNILVR.NS,1808.2013317112815,1812.2351957806802,1787.4291108441914,1796.4705810546875,1117498,,
2019-12-31 00:00:00+05:30,HINDUNILVR.NS,1799.0209643541991,1805.1413223146772,1780.5670668737564,1783.25634765625,706593,,
2020-01-01 00:00:00+05:30,HINDUNILVR.NS,1789.7473528162561,1798.9279447788906,1778.6193900008182,1795.8214111328125,543035,,
2020-01-02 00:00:00+05:30,HINDUNILVR.NS,1799.020773210428,1810.7051122934413,1789.7474702557352,1797.2125244140625,663275,,
2020-01-03 00:00:00+05:30,HINDUNILVR.NS,1797.073359707742,1799.0207306422492,1779.3149623298018,1787.3826904296875,1598825,,
2020-01-06 00:00:00+05:30,HINDUNILVR.NS,1787.2897681883844,1789.1908403035723,1772.3597751942057,1776.2545166015625,683129,,
2020-01-07 00:00:00+05:30,HINDUNILVR.NS,1779.7788293166286,1790.6749612663332,1778.6196663432559,1781.1234130859375,808935,,
2020-01-08 00:00:00+05:30,HINDUNILVR.NS,1771.2007141937465,1795.3577116226245,1767.9086466441142,1789.14453125,1889685,,
2020-01-09 00:00:00+05:30,HINDUNILVR.NS,1800.4580664608138,1805.7902153221826,1790.674687183201,1794.430419921875,1544334,,
2020-01-10 00:00:00+05:30,HINDUNILVR.NS,1799.8551710958886,1815.248829461901,1791.2773669209091,1812.003173828125,1003336,,
2020-01-13 00:00:00+05:30,HINDUNILVR.NS,1818.494658639731,1852.66675643373,1814.7853375614245,1849.884765625,2040089,,
2020-01-14 00:00:00+05:30,HINDUNILVR.NS,1850.487507360497,1868.5240353797033,1838.3395037681616,1862.821044921875,1610737,,
2020-01-15 00:00:00+05:30,HINDUNILVR.NS,1865.0000937632956,1879.6982543157544,1852.2028921393692,1874.737060546875,1559491,,
2020-01-16 00:00:00+05:30,HINDUNILVR.NS,1875.061793281841,1905.3854476263339,1869.5905220858772,1900.33154296875,2468958,,
2020-01-17 00:00:00+05:30,HINDUNILVR.NS,1905.6637175377289,1913.9168664360807,1891.800175188725,1910.57861328125,994719,,
2020-01-20 00:00:00+05:30,HINDUNILVR.NS,1910.763920725341,1925.0447155718011,1901.0269534030326,1912.9432373046875,829399,,
2020-01-21 00:00:00+05:30,HINDUNILVR.NS,1910.068400802811,1924.2101865109032,1903.0206006444332,1906.034423828125,750000,,
2020-01-22 00:00:00+05:30,HINDUNILVR.NS,1913.0823932088517,1913.5460583550487,1879.8839234613465,1902.603515625,983169,,
2020-01-23 00:00:00+05:30,HINDUNILVR.NS,1902.6498767902242,1911.0886727860536,1887.1170948059491,1907.425537109375,708017,,
2020-01-24 00:00:00+05:30,HINDUNILVR.NS,1907.518148136157,1927.9194117525863,1901.073248773487,1923.0045166015625,914993,,
2020-01-27 00:00:00+05:30,HINDUNILVR.NS,1915.864485763251,1918.4146442026745,1907.286680103372,1911.552490234375,429312,,
2020-01-28 00:00:00+05:30,HINDUNILVR.NS,1912.155105472394,1914.9370964114908,1894.2575851510724,1910.85693359375,777052,,
2020-01-29 00:00:00+05:30,HINDUNILVR.NS,1912.2014116675348,1934.2255053857805,1912.2014116675348,1923.4683837890625,873433,,
2020-01-30 00:00:00+05:30,HINDUNILVR.NS,1924.1172959507924,1926.9921100624463,1900.5167881983007,1908.538330078125,952768,,
2020-01-31 00:00:00+05:30,HINDUNILVR.NS,1914.0097068176233,1917.9508605259443,1873.2535861019599,1886.421630859375,1930834,,
